customer_id,age,occupation_type,employment_tenure_months,city_tier,declared_annual_income,existing_loan_count,existing_loan_types,residence_type,relationship_tenure_years,bureau_score_proxy
CUST000378,21,salaried,3,tier2,546000.0,0,,rented,3.6,674
CUST000379,47,salaried,94,tier3,399000.0,1,auto,owned,0.4,840
CUST000380,31,salaried,70,metro,694000.0,1,home,rented,1.9,742
CUST000381,35,salaried,138,metro,1693000.0,2,mortgage|auto,rented,1.0,647
CUST000382,45,salaried,135,metro,932000.0,0,,rented,1.6,608
CUST000383,22,self_employed,13,tier2,413000.0,1,home,owned,2.9,619
CUST000384,24,business_owner,13,tier3,281000.0,0,,rented,4.4,578
CUST000385,22,salaried,8,tier3,407000.0,0,,rented,2.7,825
CUST000386,28,salaried,67,tier2,1895000.0,1,home,rented,0.9,611
CUST000387,38,salaried,132,metro,486000.0,1,home,owned,5.6,834
CUST000388,39,self_employed,73,metro,1133000.0,0,,rented,0.3,663
CUST000389,37,salaried,79,tier3,602000.0,0,,owned,3.7,672
CUST000390,23,salaried,6,tier2,1280000.0,0,,rented,0.6,688
CUST000391,21,salaried,3,tier3,687000.0,1,mortgage,rented,5.2,788
CUST000392,35,salaried,142,metro,894000.0,1,mortgage,owned,6.1,603
CUST000393,31,salaried,53,tier2,1018000.0,0,,owned,1.2,700
CUST000394,38,salaried,62,tier3,519000.0,1,personal,owned,4.6,626
CUST000395,40,business_owner,92,metro,426000.0,0,,rented,5.3,716
CUST000396,36,salaried,102,metro,1526000.0,2,auto|personal,rented,8.7,661
CUST000397,41,salaried,136,tier2,589000.0,1,mortgage,owned,2.2,622
CUST000398,36,salaried,62,tier2,515000.0,0,,rented,0.4,702
CUST000399,39,salaried,148,tier3,359000.0,0,,owned,2.2,555
CUST000400,29,salaried,24,tier3,495000.0,0,,owned,0.9,730
CUST000401,33,salaried,87,tier2,416000.0,0,,owned,2.1,689
CUST000402,36,salaried,85,metro,733000.0,1,auto,owned,0.4,630
CUST000403,41,self_employed,71,tier2,140000.0,0,,owned,2.3,713
CUST000404,31,salaried,73,tier3,596000.0,1,auto,rented,2.3,592
CUST000405,39,business_owner,170,tier2,606000.0,2,auto|mortgage,rented,0.2,662
CUST000406,32,salaried,64,tier3,246000.0,0,,rented,1.5,687
CUST000407,34,salaried,112,tier2,360000.0,0,,owned,8.5,743
CUST000408,41,business_owner,142,metro,339000.0,1,mortgage,rented,0.9,705
CUST000409,21,self_employed,3,tier2,174000.0,1,auto,owned,2.9,554
CUST000410,24,salaried,29,tier2,671000.0,1,mortgage,rented,4.8,707
CUST000411,23,self_employed,21,metro,308000.0,0,,rented,2.1,719
CUST000412,21,salaried,3,metro,969000.0,0,,rented,0.8,484
CUST000413,29,salaried,78,tier2,835000.0,1,mortgage,rented,3.4,573
CUST000414,40,self_employed,182,metro,1030000.0,0,,owned,15.0,860
CUST000415,32,self_employed,40,metro,410000.0,1,home,owned,3.9,625
CUST000416,36,salaried,96,tier2,398000.0,1,auto,rented,3.8,627
CUST000417,43,self_employed,66,tier3,460000.0,0,,owned,4.3,626
CUST000418,45,salaried,167,tier2,681000.0,0,,rented,0.1,622
CUST000419,34,salaried,125,tier3,713000.0,1,auto,owned,3.6,495
CUST000420,45,business_owner,128,tier3,214000.0,0,,rented,0.5,553
CUST000421,35,salaried,89,tier2,500000.0,0,,owned,5.1,597
CUST000422,28,salaried,29,metro,729000.0,1,mortgage,owned,2.5,634
CUST000423,30,salaried,59,tier3,549000.0,1,auto,rented,2.1,585
CUST000424,23,salaried,17,metro,839000.0,2,mortgage|auto,rented,0.6,545
CUST000425,27,salaried,24,tier3,523000.0,2,personal|home,rented,0.9,630
CUST000426,32,business_owner,87,tier2,602000.0,1,home,rented,1.8,755
CUST000427,41,self_employed,118,metro,1484000.0,2,personal|auto,owned,0.9,594
CUST000428,48,self_employed,268,tier2,463000.0,0,,owned,15.0,663
CUST000429,23,salaried,15,tier2,408000.0,1,personal,rented,0.8,809
CUST000430,38,salaried,133,tier3,441000.0,1,auto,rented,9.1,618
CUST000431,26,salaried,26,metro,1237000.0,2,personal|mortgage,rented,2.1,900
CUST000432,38,salaried,120,tier3,648000.0,2,mortgage|personal,rented,7.6,710
CUST000433,33,salaried,89,metro,745000.0,0,,rented,4.1,686
CUST000434,21,self_employed,3,tier3,358000.0,0,,owned,2.9,657
CUST000435,42,business_owner,172,tier3,136000.0,0,,rented,10.2,775
CUST000436,30,salaried,82,metro,854000.0,1,home,rented,5.1,592
CUST000437,30,salaried,39,metro,458000.0,1,auto,owned,4.2,641
CUST000438,26,self_employed,16,tier3,577000.0,0,,rented,0.5,824
CUST000439,29,salaried,79,tier3,294000.0,1,personal,rented,4.7,571
CUST000440,38,business_owner,63,metro,772000.0,1,personal,owned,2.9,637
CUST000441,33,salaried,113,tier2,682000.0,1,mortgage,owned,1.1,620
CUST000442,37,salaried,114,tier3,509000.0,1,auto,owned,0.2,506
CUST000443,37,salaried,153,metro,657000.0,0,,owned,1.2,771
CUST000444,45,business_owner,204,tier2,295000.0,1,personal,owned,4.1,651
CUST000445,32,salaried,96,tier2,1064000.0,1,home,rented,0.9,776
CUST000446,23,self_employed,18,metro,726000.0,0,,rented,0.6,639
CUST000447,43,salaried,142,tier3,512000.0,0,,owned,8.4,592
CUST000448,32,salaried,57,metro,687000.0,0,,owned,0.5,620
CUST000449,43,business_owner,68,tier3,257000.0,0,,rented,1.4,741
CUST000450,38,salaried,74,tier2,608000.0,0,,rented,10.9,607
CUST000451,33,salaried,117,tier2,437000.0,0,,rented,3.5,714
CUST000452,37,salaried,72,tier2,579000.0,0,,rented,1.4,683
CUST000453,50,business_owner,296,tier2,441000.0,0,,owned,0.5,586
CUST000454,51,salaried,190,tier3,857000.0,2,personal|mortgage,rented,2.9,639
CUST000455,35,salaried,67,tier2,593000.0,0,,rented,1.9,680
CUST000456,36,business_owner,165,tier3,299000.0,0,,rented,4.0,652
CUST000457,43,self_employed,73,tier2,535000.0,2,personal|auto,owned,4.8,850
CUST000458,28,business_owner,49,metro,1622000.0,0,,owned,0.6,701
CUST000459,37,self_employed,106,metro,821000.0,0,,owned,3.7,662
CUST000460,34,self_employed,40,tier3,238000.0,0,,owned,2.4,622
CUST000461,37,salaried,65,tier2,532000.0,0,,owned,5.1,659
CUST000462,28,salaried,54,tier2,572000.0,1,home,rented,3.2,625
CUST000463,22,self_employed,3,tier2,255000.0,0,,rented,1.6,605
CUST000464,21,self_employed,3,tier2,360000.0,2,home|auto,rented,9.7,708
CUST000465,26,business_owner,38,tier2,344000.0,1,home,rented,0.3,818
CUST000466,31,salaried,31,tier2,414000.0,0,,rented,0.2,639
CUST000467,32,salaried,51,tier3,702000.0,0,,owned,2.2,668
CUST000468,50,salaried,100,metro,489000.0,0,,owned,0.6,520
CUST000469,43,self_employed,191,tier2,525000.0,0,,rented,0.2,664
CUST000470,27,salaried,39,metro,543000.0,2,auto|home,owned,0.1,537
CUST000471,37,self_employed,42,tier3,441000.0,0,,owned,9.7,528
CUST000472,31,salaried,66,tier2,656000.0,0,,rented,5.3,574
CUST000473,32,salaried,67,tier2,936000.0,0,,owned,0.9,641
CUST000474,36,salaried,111,tier3,321000.0,1,home,owned,10.0,574
CUST000475,39,self_employed,56,tier2,289000.0,1,auto,owned,1.1,478
CUST000476,32,business_owner,37,metro,531000.0,1,mortgage,rented,2.9,556
CUST000477,43,salaried,112,tier2,559000.0,0,,owned,2.2,664
CUST000478,25,salaried,31,metro,941000.0,0,,rented,0.0,608
CUST000479,35,salaried,106,tier3,214000.0,1,auto,owned,2.8,627
CUST000480,55,salaried,155,tier2,744000.0,1,home,owned,13.7,703
CUST000481,36,salaried,61,tier3,296000.0,0,,owned,1.1,581
CUST000482,46,business_owner,193,tier3,420000.0,1,auto,rented,0.0,647
CUST000483,35,business_owner,46,tier3,761000.0,2,personal|home,rented,8.4,847
CUST000484,39,salaried,121,tier2,249000.0,1,personal,owned,0.0,645
CUST000485,34,salaried,74,metro,1040000.0,2,home|mortgage,rented,4.2,661
CUST000486,33,salaried,51,metro,879000.0,1,mortgage,owned,5.4,714
CUST000487,28,salaried,45,tier3,291000.0,0,,rented,1.2,606
CUST000488,38,salaried,69,tier3,399000.0,0,,rented,4.3,576
CUST000489,28,self_employed,61,tier3,736000.0,0,,rented,0.7,646
CUST000490,40,salaried,67,metro,2152000.0,0,,owned,9.6,697
CUST000491,43,self_employed,154,metro,733000.0,1,auto,owned,0.2,571
CUST000492,37,salaried,102,tier3,1157000.0,1,auto,owned,1.5,730
CUST000493,32,self_employed,31,metro,350000.0,2,auto|home,rented,0.2,819
CUST000494,38,self_employed,134,tier2,125000.0,1,auto,rented,0.2,482
CUST000495,32,salaried,90,metro,767000.0,2,personal|home,owned,1.5,715
CUST000496,42,salaried,207,metro,1265000.0,0,,owned,0.2,671
CUST000497,21,self_employed,3,tier2,255000.0,2,auto|personal,rented,1.6,653
CUST000498,32,self_employed,55,tier3,154000.0,2,personal|mortgage,rented,0.7,684
CUST000499,21,salaried,3,tier3,337000.0,0,,rented,6.3,779
CUST000500,23,salaried,18,tier2,727000.0,0,,rented,0.4,678
CUST000501,45,salaried,133,tier2,689000.0,0,,rented,1.4,716
CUST000502,42,self_employed,118,tier3,125000.0,0,,owned,8.6,651
CUST000503,29,self_employed,78,tier2,572000.0,2,mortgage|home,owned,3.5,687
CUST000504,22,salaried,3,tier2,355000.0,1,auto,rented,3.0,606
CUST000505,21,self_employed,3,tier2,385000.0,1,home,rented,1.2,683
CUST000506,30,self_employed,54,metro,514000.0,1,mortgage,owned,0.6,630
CUST000507,54,self_employed,310,metro,555000.0,1,mortgage,owned,0.6,689
CUST000508,38,salaried,137,tier3,335000.0,0,,owned,5.5,481
CUST000509,30,salaried,44,tier2,837000.0,1,mortgage,rented,5.4,579
CUST000510,38,salaried,125,metro,892000.0,0,,owned,5.0,786
CUST000511,22,salaried,6,metro,699000.0,0,,rented,8.8,805
CUST000512,32,salaried,37,tier3,1072000.0,2,auto|personal,owned,6.9,499
CUST000513,35,salaried,129,tier2,784000.0,2,home|personal,owned,0.5,628
CUST000514,34,salaried,107,tier2,535000.0,1,home,owned,9.4,612
CUST000515,41,self_employed,231,metro,505000.0,1,mortgage,owned,0.2,702
CUST000516,37,salaried,128,tier3,284000.0,2,auto|home,rented,0.6,672
CUST000517,40,self_employed,84,tier3,549000.0,1,mortgage,owned,4.3,741
CUST000518,29,salaried,46,tier2,729000.0,0,,rented,1.5,558
CUST000519,42,salaried,113,metro,377000.0,4,personal|home|mortgage|auto,owned,5.0,711
CUST000520,48,salaried,72,tier2,362000.0,0,,owned,1.8,649
CUST000521,27,self_employed,43,tier3,129000.0,2,auto|home,owned,0.9,613
CUST000522,27,self_employed,36,tier3,263000.0,0,,rented,1.9,719
CUST000523,45,salaried,58,tier3,503000.0,1,mortgage,rented,2.6,632
CUST000524,33,self_employed,133,tier2,346000.0,1,home,owned,6.0,670
CUST000525,46,salaried,88,metro,821000.0,0,,owned,1.9,775
CUST000526,31,salaried,63,tier2,796000.0,0,,owned,0.3,636
CUST000527,46,salaried,213,tier3,374000.0,2,mortgage|auto,owned,0.2,855
CUST000528,36,salaried,106,metro,922000.0,1,auto,owned,2.1,470
CUST000529,37,salaried,59,metro,552000.0,0,,rented,0.1,679
CUST000530,47,business_owner,199,tier2,450000.0,1,auto,owned,1.5,579
CUST000531,32,salaried,91,tier2,645000.0,0,,rented,5.4,571
CUST000532,27,salaried,54,tier3,289000.0,1,mortgage,owned,0.1,620
CUST000533,31,salaried,48,metro,815000.0,1,mortgage,rented,4.7,763
CUST000534,38,salaried,45,metro,830000.0,0,,rented,9.0,593
CUST000535,22,salaried,7,metro,1077000.0,0,,rented,0.6,552
CUST000536,40,business_owner,97,tier2,495000.0,0,,rented,1.8,689
CUST000537,30,self_employed,83,tier3,194000.0,1,personal,rented,3.4,573
CUST000538,44,salaried,177,tier2,817000.0,1,mortgage,rented,0.1,805
CUST000539,21,self_employed,3,tier2,582000.0,0,,rented,5.9,563
CUST000540,28,salaried,69,metro,672000.0,1,auto,rented,8.7,629
CUST000541,21,salaried,3,tier2,377000.0,0,,owned,4.2,828
CUST000542,28,salaried,66,tier3,329000.0,1,home,rented,1.0,650
CUST000543,36,salaried,111,tier3,239000.0,0,,rented,2.3,718
CUST000544,33,salaried,45,metro,936000.0,1,home,owned,3.8,645
CUST000545,32,self_employed,119,tier2,577000.0,1,auto,owned,0.1,679
CUST000546,33,salaried,93,metro,1601000.0,1,auto,owned,5.1,606
CUST000547,36,business_owner,193,metro,442000.0,0,,owned,3.8,670
CUST000548,26,self_employed,23,metro,1044000.0,0,,rented,5.8,774
CUST000549,40,self_employed,105,metro,649000.0,1,mortgage,owned,0.6,455
CUST000550,40,self_employed,202,metro,291000.0,1,mortgage,owned,5.4,596
CUST000551,38,business_owner,49,tier3,377000.0,3,home|personal|mortgage,owned,4.5,605
CUST000552,39,salaried,132,metro,695000.0,1,personal,owned,1.3,600
CUST000553,37,salaried,105,tier3,835000.0,0,,rented,6.2,737
CUST000554,51,salaried,111,tier3,316000.0,1,personal,owned,0.4,625
CUST000555,34,business_owner,57,tier2,354000.0,1,mortgage,rented,0.5,687
CUST000556,32,salaried,95,tier2,556000.0,1,auto,rented,2.0,814
CUST000557,28,salaried,17,tier3,233000.0,0,,rented,12.7,493
CUST000558,26,self_employed,48,metro,612000.0,0,,rented,3.2,633
CUST000559,25,salaried,32,tier2,1234000.0,1,mortgage,rented,5.2,668
CUST000560,27,business_owner,52,tier2,651000.0,4,mortgage|home|personal|auto,rented,1.3,594
CUST000561,34,salaried,72,tier3,712000.0,1,home,owned,5.2,598
CUST000562,37,salaried,41,tier3,650000.0,0,,owned,2.0,645
CUST000563,35,salaried,121,tier3,381000.0,0,,owned,7.2,629
CUST000564,28,salaried,23,tier2,346000.0,0,,rented,4.8,638
CUST000565,42,salaried,96,tier2,362000.0,0,,owned,1.4,742
CUST000566,40,salaried,185,tier3,891000.0,0,,owned,0.0,581
CUST000567,33,salaried,57,tier3,516000.0,1,mortgage,owned,15.0,529
CUST000568,29,self_employed,41,tier2,310000.0,3,personal|mortgage|auto,owned,4.2,474
CUST000569,39,business_owner,207,tier3,237000.0,1,auto,owned,4.5,617
CUST000570,36,salaried,46,tier3,218000.0,0,,owned,1.3,748
CUST000571,23,salaried,7,tier2,436000.0,0,,rented,1.3,574
CUST000572,34,salaried,75,metro,955000.0,0,,rented,0.4,516
CUST000573,37,business_owner,172,metro,2857000.0,0,,rented,15.0,749
CUST000574,27,self_employed,66,tier3,443000.0,0,,rented,7.1,794
CUST000575,36,salaried,124,metro,707000.0,1,personal,rented,7.0,750
CUST000576,23,salaried,20,tier2,610000.0,1,personal,owned,4.5,711
CUST000577,45,business_owner,68,tier2,1475000.0,1,personal,rented,1.8,718
CUST000578,44,business_owner,212,tier3,597000.0,2,auto|personal,owned,2.4,604
CUST000579,32,salaried,36,tier3,409000.0,1,home,rented,1.1,551
CUST000580,37,self_employed,194,tier3,472000.0,1,auto,owned,2.9,556
CUST000581,21,salaried,3,tier2,413000.0,0,,rented,1.3,655
CUST000582,25,salaried,19,metro,1167000.0,0,,owned,1.1,738
CUST000583,32,self_employed,115,tier2,343000.0,2,mortgage|auto,owned,2.8,639
CUST000584,26,salaried,36,metro,331000.0,0,,rented,0.4,734
CUST000585,40,salaried,60,tier2,547000.0,0,,rented,3.8,646
CUST000586,50,business_owner,246,tier3,303000.0,0,,rented,1.0,632
CUST000587,25,self_employed,41,tier2,303000.0,0,,rented,1.9,749
CUST000588,28,salaried,33,tier2,319000.0,0,,rented,1.1,799
CUST000589,36,self_employed,43,tier2,245000.0,0,,rented,2.1,705
CUST000590,47,self_employed,328,tier3,606000.0,1,mortgage,owned,1.0,829
CUST000591,25,salaried,22,tier2,598000.0,0,,rented,8.8,634
CUST000592,36,business_owner,98,tier2,442000.0,3,auto|personal|home,owned,1.4,799
CUST000593,49,self_employed,268,metro,584000.0,0,,rented,1.0,707
CUST000594,21,salaried,3,tier2,1013000.0,1,mortgage,rented,0.0,490
CUST000595,24,salaried,14,metro,718000.0,0,,owned,2.5,807
CUST000596,31,self_employed,35,tier2,181000.0,2,auto|home,owned,2.3,597
CUST000597,30,business_owner,98,tier3,487000.0,1,auto,rented,2.1,607
CUST000598,41,salaried,123,metro,1421000.0,0,,rented,3.9,733
CUST000599,36,salaried,114,tier2,612000.0,1,home,owned,2.6,587
CUST000600,21,self_employed,3,metro,630000.0,2,mortgage|auto,rented,4.2,673
CUST000601,39,salaried,45,metro,1034000.0,1,auto,rented,3.3,739
CUST000602,30,salaried,81,metro,2055000.0,2,personal|mortgage,rented,2.6,581
CUST000603,45,business_owner,199,metro,367000.0,2,auto|personal,owned,1.8,658
CUST000604,29,self_employed,90,tier3,354000.0,1,personal,rented,4.4,623
CUST000605,29,business_owner,40,tier3,808000.0,0,,rented,1.5,741
CUST000606,39,self_employed,99,tier2,907000.0,0,,owned,4.8,771
CUST000607,41,salaried,151,tier2,1099000.0,0,,owned,5.2,505
CUST000608,38,business_owner,211,tier3,188000.0,2,home|mortgage,owned,1.3,686
CUST000609,21,salaried,3,tier3,356000.0,0,,rented,3.9,632
CUST000610,39,salaried,101,tier2,270000.0,2,personal|auto,rented,3.4,657
CUST000611,26,business_owner,35,metro,1223000.0,0,,rented,3.2,839
CUST000612,36,self_employed,69,tier2,477000.0,2,home|mortgage,rented,0.9,714
CUST000613,23,business_owner,19,tier3,156000.0,2,auto|mortgage,rented,7.6,629
CUST000614,38,salaried,151,metro,1373000.0,0,,owned,0.1,531
CUST000615,28,business_owner,72,tier2,306000.0,1,home,rented,4.2,769
CUST000616,24,self_employed,18,metro,1178000.0,1,auto,rented,3.0,638
CUST000617,40,self_employed,213,metro,334000.0,0,,rented,8.0,585
CUST000618,36,business_owner,61,tier2,647000.0,0,,rented,1.4,682
CUST000619,30,salaried,56,metro,1166000.0,1,home,owned,0.2,682
CUST000620,46,self_employed,192,tier3,461000.0,0,,owned,0.1,596
CUST000621,31,self_employed,85,tier3,274000.0,0,,rented,2.1,544
CUST000622,35,self_employed,122,metro,2495000.0,0,,owned,1.1,803
CUST000623,37,business_owner,119,tier3,275000.0,1,home,owned,4.4,691
CUST000624,30,self_employed,28,tier3,241000.0,0,,rented,3.4,743
CUST000625,38,salaried,64,tier2,805000.0,0,,owned,3.9,572
CUST000626,30,salaried,58,tier2,388000.0,0,,owned,5.0,605
CUST000627,31,business_owner,82,tier3,180000.0,0,,rented,3.4,632
CUST000628,45,business_owner,185,tier2,561000.0,1,mortgage,owned,5.1,542
CUST000629,26,business_owner,31,metro,463000.0,0,,owned,1.5,649
CUST000630,21,salaried,3,metro,1058000.0,0,,rented,9.3,619
CUST000631,47,salaried,221,metro,835000.0,0,,owned,12.8,648
CUST000632,55,self_employed,215,tier2,159000.0,1,mortgage,owned,0.5,684
CUST000633,31,self_employed,78,metro,615000.0,2,mortgage|home,rented,0.6,688
CUST000634,21,salaried,3,tier2,561000.0,0,,rented,14.9,627
CUST000635,32,self_employed,53,tier2,778000.0,2,mortgage|auto,owned,3.4,573
CUST000636,32,salaried,50,tier3,543000.0,1,auto,rented,3.4,525
CUST000637,33,salaried,34,tier2,426000.0,0,,owned,2.9,697
CUST000638,26,salaried,39,tier3,718000.0,1,mortgage,rented,4.5,692
CUST000639,39,salaried,81,tier3,223000.0,1,home,owned,0.2,529
CUST000640,39,salaried,85,metro,701000.0,0,,rented,0.7,783
CUST000641,23,business_owner,25,tier2,253000.0,1,mortgage,owned,0.8,755
CUST000642,40,self_employed,110,metro,206000.0,0,,owned,3.6,588
CUST000643,51,business_owner,243,tier3,1133000.0,0,,owned,1.8,678
CUST000644,36,salaried,81,tier2,321000.0,1,mortgage,rented,10.4,642
CUST000645,32,salaried,51,metro,606000.0,2,auto|personal,rented,4.1,678
CUST000646,33,salaried,29,metro,1005000.0,1,auto,owned,1.4,595
CUST000647,39,self_employed,168,tier2,215000.0,0,,owned,3.3,740
CUST000648,21,salaried,3,tier3,519000.0,0,,rented,0.5,788
CUST000649,36,self_employed,149,tier3,427000.0,0,,owned,0.4,706
CUST000650,31,self_employed,101,metro,764000.0,2,auto|personal,rented,9.5,677
CUST000651,49,business_owner,73,metro,1137000.0,0,,rented,0.1,786
CUST000652,33,salaried,91,tier2,604000.0,0,,rented,0.2,606
CUST000653,48,salaried,89,tier2,756000.0,0,,rented,5.0,571
CUST000654,26,salaried,29,metro,1175000.0,1,auto,rented,1.3,715
CUST000655,39,salaried,162,metro,866000.0,1,auto,owned,2.5,544
CUST000656,37,self_employed,55,tier3,526000.0,1,mortgage,rented,0.5,582
CUST000657,28,salaried,70,tier2,746000.0,0,,owned,8.2,815
CUST000658,36,self_employed,114,tier2,354000.0,1,personal,owned,0.2,525
CUST000659,44,salaried,126,tier2,471000.0,0,,owned,4.4,682
CUST000660,32,business_owner,33,tier2,671000.0,0,,owned,0.7,475
CUST000661,21,business_owner,3,tier2,247000.0,0,,rented,0.7,716
CUST000662,34,salaried,81,metro,336000.0,2,home|personal,owned,0.1,844
CUST000663,27,business_owner,27,metro,237000.0,2,personal|home,rented,0.7,538
CUST000664,32,salaried,68,tier3,409000.0,0,,rented,1.1,440
CUST000665,34,self_employed,37,tier3,352000.0,2,personal|mortgage,owned,3.3,687
CUST000666,21,business_owner,3,tier2,1160000.0,0,,owned,0.2,623
CUST000667,22,self_employed,5,metro,1280000.0,0,,rented,2.7,638
CUST000668,38,self_employed,135,metro,100000.0,0,,owned,1.3,712
CUST000669,30,salaried,76,metro,1081000.0,3,home|mortgage|personal,owned,1.6,705
CUST000670,21,self_employed,3,tier3,234000.0,2,auto|home,owned,1.2,731
CUST000671,41,self_employed,218,tier3,218000.0,0,,owned,0.2,677
CUST000672,37,salaried,155,tier2,773000.0,1,personal,rented,1.6,719
CUST000673,29,salaried,31,tier3,496000.0,0,,rented,1.5,638
CUST000674,24,self_employed,16,metro,456000.0,1,personal,rented,3.7,650
CUST000675,41,self_employed,171,tier2,423000.0,2,mortgage|personal,rented,5.3,653
CUST000676,37,salaried,44,metro,1089000.0,0,,rented,0.5,731
CUST000677,54,business_owner,276,metro,1018000.0,1,home,owned,12.0,621
CUST000678,38,self_employed,47,tier3,195000.0,0,,rented,0.3,699
CUST000679,38,salaried,162,tier3,346000.0,0,,rented,1.9,638
CUST000680,33,salaried,96,metro,3206000.0,0,,owned,3.5,588
CUST000681,41,self_employed,176,metro,1415000.0,2,home|personal,owned,2.8,774
CUST000682,40,self_employed,139,tier2,305000.0,0,,rented,2.9,713
CUST000683,45,salaried,242,metro,755000.0,0,,owned,1.7,664
CUST000684,30,salaried,73,tier2,685000.0,0,,owned,5.7,594
CUST000685,31,self_employed,112,tier2,483000.0,0,,owned,0.5,632
CUST000686,31,self_employed,105,metro,188000.0,2,home|auto,owned,1.3,734
CUST000687,41,self_employed,66,metro,613000.0,1,mortgage,owned,7.4,688
